RunAtUTC,BucketID,Query,Status,ReturnedItems
2026-03-12T04:17:14.835026+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-12T04:17:19.836872+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
2026-03-12T04:17:26.586468+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400
2026-03-12T04:17:32.579822+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400
2026-03-12T04:17:37.517616+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400
2026-03-12T04:17:44.174563+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400
2026-03-12T04:17:49.092295+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400
2026-03-12T04:17:52.441453+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400
2026-03-12T04:17:56.280372+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400
2026-03-12T04:18:00.899818+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400
2026-03-12T04:18:06.117863+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400
2026-03-12T04:18:10.552997+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400
2026-03-12T04:18:14.757924+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400
2026-03-12T04:18:17.878493+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400
2026-03-12T04:18:22.004681+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400
2026-03-12T04:18:25.437389+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400
2026-03-12T04:18:28.334775+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400
2026-03-12T04:18:33.197607+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400
2026-03-12T04:18:38.348931+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400
2026-03-12T04:18:41.732232+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400
2026-03-12T04:18:45.256872+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400
2026-03-12T04:18:48.160835+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400
2026-03-12T04:18:50.885763+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400
2026-03-12T04:18:54.003891+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400
2026-03-12T04:18:55.857538+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400
2026-03-12T04:18:59.052775+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400
2026-03-12T04:19:03.258262+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400
2026-03-12T04:19:09.078172+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400
2026-03-12T04:19:13.330465+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400
2026-03-12T04:19:18.044824+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400
2026-03-13T04:12:28.070461+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400
2026-03-13T04:12:30.411650+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400
2026-03-13T04:12:33.167255+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400
2026-03-13T04:12:35.735594+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400
2026-03-13T04:12:38.015877+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400
2026-03-13T04:12:40.740274+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400
2026-03-13T04:12:43.449863+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400
2026-03-13T04:12:45.881629+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400
2026-03-13T04:12:48.944952+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400
2026-03-13T04:12:52.220617+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400
2026-03-13T04:12:55.810562+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400
2026-03-13T04:12:59.441754+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400
2026-03-13T04:13:01.691737+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400
2026-03-13T04:13:04.439002+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400
2026-03-13T04:13:08.270392+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400
2026-03-13T04:13:12.158720+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400
2026-03-13T04:13:15.091079+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400
2026-03-13T04:13:17.892211+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400
2026-03-13T04:13:20.572013+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400
2026-03-13T04:13:23.112818+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-13T04:13:25.674163+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
2026-03-13T04:13:27.896675+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400
2026-03-13T04:13:30.566834+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400
2026-03-13T04:13:33.067033+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400
2026-03-13T04:13:35.554637+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400
2026-03-13T04:13:38.107375+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400
2026-03-13T04:13:40.825230+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400
2026-03-13T04:13:43.648233+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400
2026-03-13T04:13:46.690911+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400
2026-03-13T04:13:49.660526+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400
2026-03-13T04:13:51.948972+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400
2026-03-13T04:13:54.683487+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400
2026-03-13T04:13:57.861997+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400
2026-03-13T04:14:00.834382+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400
2026-03-13T04:14:04.871284+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400
2026-03-13T04:14:08.152912+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400
2026-03-13T04:14:11.395181+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400
2026-03-13T04:14:13.888678+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400
2026-03-13T04:14:16.508517+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400
2026-03-13T04:14:19.357679+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400
2026-03-13T04:14:22.083818+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400
2026-03-13T04:14:24.756288+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400
2026-03-13T04:14:27.672455+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400
2026-03-13T04:14:30.055999+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400
2026-03-13T04:14:32.415718+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400
2026-03-13T04:14:35.770193+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400
2026-03-13T04:14:38.286289+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400
2026-03-13T04:14:40.713193+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400
2026-03-13T04:14:43.459930+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400
2026-03-14T04:10:55.901747+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400
2026-03-14T04:10:58.132217+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400
2026-03-14T04:11:00.504592+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400
2026-03-14T04:11:03.051071+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400
2026-03-14T04:11:05.416595+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400
2026-03-14T04:11:07.811976+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400
2026-03-14T04:11:10.138928+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400
2026-03-14T04:11:12.277302+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400
2026-03-14T04:11:14.429556+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400
2026-03-14T04:11:16.647255+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400
2026-03-14T04:11:18.927453+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400
2026-03-14T04:11:21.163626+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400
2026-03-14T04:11:23.146528+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400
2026-03-14T04:11:25.282262+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400
2026-03-14T04:11:27.376212+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400
2026-03-14T04:11:29.612995+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400
2026-03-14T04:11:31.885191+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400
2026-03-14T04:11:34.099820+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400
2026-03-14T04:11:36.342519+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400
2026-03-14T04:11:38.535037+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-14T04:11:40.788839+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
2026-03-14T04:11:43.069071+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400
2026-03-14T04:11:45.452500+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400
2026-03-14T04:11:47.653738+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400
2026-03-14T04:11:50.028479+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400
2026-03-14T04:11:52.384472+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400
2026-03-14T04:11:55.286064+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400
2026-03-14T04:11:57.793917+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400
2026-03-14T04:12:00.046830+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400
2026-03-14T04:12:02.388517+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400
2026-03-14T04:12:04.632513+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400
2026-03-14T04:12:06.945633+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400
2026-03-14T04:12:09.334809+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400
2026-03-14T04:12:11.803004+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400
2026-03-14T04:12:14.146096+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400
2026-03-14T04:12:16.548806+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400
2026-03-14T04:12:18.897478+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400
2026-03-14T04:12:20.987719+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400
2026-03-14T04:12:23.276044+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400
2026-03-14T04:12:25.608958+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400
2026-03-14T04:12:27.827491+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400
2026-03-14T04:12:30.187937+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400
2026-03-14T04:12:32.437772+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400
2026-03-14T04:12:34.600158+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400
2026-03-14T04:12:37.293651+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400
2026-03-14T04:12:40.046555+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400
2026-03-14T04:12:42.231631+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400
2026-03-14T04:12:44.494244+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400
2026-03-14T04:12:46.945961+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400
2026-03-15T04:32:13.443607+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400
2026-03-15T04:32:14.929448+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400
2026-03-15T04:32:16.630488+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400
2026-03-15T04:32:18.388320+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400
2026-03-15T04:32:20.060153+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400
2026-03-15T04:32:21.921808+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400
2026-03-15T04:32:23.671679+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400
2026-03-15T04:32:25.412112+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400
2026-03-15T04:32:27.004584+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400
2026-03-15T04:32:28.693687+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400
2026-03-15T04:32:30.447823+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400
2026-03-15T04:32:32.249641+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400
2026-03-15T04:32:33.752806+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400
2026-03-15T04:32:35.659941+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400
2026-03-15T04:32:37.392678+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400
2026-03-15T04:32:38.871591+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400
2026-03-15T04:32:40.491210+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400
2026-03-15T04:32:42.449126+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400
2026-03-15T04:32:44.155219+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400
2026-03-15T04:32:45.882614+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-15T04:32:47.550413+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
2026-03-15T04:32:49.192217+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400
2026-03-15T04:32:50.673024+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400
2026-03-15T04:32:52.335991+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400
2026-03-15T04:32:53.876964+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400
2026-03-15T04:32:55.447708+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400
2026-03-15T04:32:57.053340+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400
2026-03-15T04:32:59.157677+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400
2026-03-15T04:33:01.115653+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400
2026-03-15T04:33:02.806029+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400
2026-03-15T04:33:04.651675+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400
2026-03-15T04:33:06.290463+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400
2026-03-15T04:33:07.938010+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400
2026-03-15T04:33:09.868004+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400
2026-03-15T04:33:11.627608+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400
2026-03-15T04:33:13.188688+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400
2026-03-15T04:33:14.767436+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400
2026-03-15T04:33:16.151086+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400
2026-03-15T04:33:17.890643+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400
2026-03-15T04:33:19.765782+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400
2026-03-15T04:33:21.318100+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400
2026-03-15T04:33:23.002559+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400
2026-03-15T04:33:24.868722+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400
2026-03-15T04:33:26.237764+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400
2026-03-15T04:33:27.810549+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400
2026-03-15T04:33:29.502497+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400
2026-03-15T04:33:31.061280+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400
2026-03-15T04:33:32.889532+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400
2026-03-15T04:33:34.390035+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400
2026-03-16T04:40:16.132397+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400
2026-03-16T04:40:18.376040+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400
2026-03-16T04:40:21.861855+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400
2026-03-16T04:40:23.861936+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400
2026-03-16T04:40:25.794024+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400
2026-03-16T04:40:27.777711+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400
2026-03-16T04:40:29.830125+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400
2026-03-16T04:40:31.590944+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400
2026-03-16T04:40:33.357917+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400
2026-03-16T04:40:35.119570+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400
2026-03-16T04:40:37.016373+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400
2026-03-16T04:40:38.621116+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400
2026-03-16T04:40:40.358617+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400
2026-03-16T04:40:42.067449+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400
2026-03-16T04:40:44.214723+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400
2026-03-16T04:40:46.340984+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400
2026-03-16T04:40:48.135471+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400
2026-03-16T04:40:50.246936+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400
2026-03-16T04:40:51.985945+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400
2026-03-16T04:40:53.973872+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-16T04:40:55.939545+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
2026-03-16T04:40:57.760873+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400
2026-03-16T04:40:59.470431+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400
2026-03-16T04:41:03.283691+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400
2026-03-16T04:41:07.107200+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400
2026-03-16T04:41:10.442428+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400
2026-03-16T04:41:13.695529+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400
2026-03-16T04:41:16.152523+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400
2026-03-16T04:41:19.065649+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400
2026-03-16T04:41:21.078947+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400
2026-03-16T04:41:23.138286+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400
2026-03-16T04:41:26.231121+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400
2026-03-16T04:41:28.038090+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400
2026-03-16T04:41:29.987510+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400
2026-03-16T04:41:32.035449+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400
2026-03-16T04:41:34.043272+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400
2026-03-16T04:41:35.673364+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400
2026-03-16T04:41:38.206388+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400
2026-03-16T04:41:40.578090+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400
2026-03-16T04:41:43.089283+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400
2026-03-16T04:41:45.722643+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400
2026-03-16T04:41:48.383497+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400
2026-03-16T04:41:50.576795+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400
2026-03-16T04:41:52.282460+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400
2026-03-16T04:41:54.400337+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400
2026-03-16T04:41:56.655146+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400
2026-03-16T04:41:58.293963+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400
2026-03-16T04:42:00.702428+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400
2026-03-16T04:42:04.484152+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400
2026-03-17T04:19:22.766308+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400
2026-03-17T04:19:25.069113+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400
2026-03-17T04:19:28.754073+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400
2026-03-17T04:19:32.700981+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400
2026-03-17T04:19:36.342755+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400
2026-03-17T04:19:40.855359+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400
2026-03-17T04:19:43.566380+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400
2026-03-17T04:19:46.404636+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400
2026-03-17T04:19:49.117645+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400
2026-03-17T04:19:51.751527+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400
2026-03-17T04:19:54.790896+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400
2026-03-17T04:19:57.556963+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400
2026-03-17T04:20:00.258344+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400
2026-03-17T04:20:04.562414+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400
2026-03-17T04:20:07.914414+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400
2026-03-17T04:20:11.257188+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400
2026-03-17T04:20:14.580581+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400
2026-03-17T04:20:17.288895+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400
2026-03-17T04:20:20.672128+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400
2026-03-17T04:20:23.398711+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400
2026-03-17T04:20:26.227605+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400
